ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence
1704292778712912545,1704292778712713955,0,1,17077,T,B,0,4762500000000,2,0,16444,8913836
1704292778712945245,1704292778712714133,0,1,17077,T,B,0,4762500000000,1,0,14839,8913837
1704292778713093526,1704292778712915461,0,1,17077,T,B,0,4762500000000,1,0,15715,8913839
1704292778713171373,1704292778712978327,0,1,17077,T,B,0,4762500000000,1,0,13281,8913841
1704292778713409794,1704292778713231047,0,1,17077,T,A,0,4762500000000,3,0,15466,8913843
1704292778713483694,1704292778713290507,0,1,17077,T,A,0,4762500000000,1,0,14992,8913844
1704292778713665735,1704292778713505435,0,1,17077,T,B,0,4762500000000,1,0,15479,8913850
1704292778720016809,1704292778719847817,0,1,17077,T,B,0,4762500000000,1,0,15766,8913865
1704292778720284536,1704292778720025133,0,1,17077,T,B,0,4762500000000,12,0,15753,8913868
1704292778720588957,1704292778720405985,0,1,17077,T,A,0,4762500000000,1,0,15615,8913879
1704292778720650855,1704292778720452469,0,1,17077,T,A,0,4762500000000,1,0,15077,8913880
1704292778720674986,1704292778720503493,0,1,17077,T,A,0,4762500000000,5,0,14017,8913881
1704292778720736992,1704292778720543807,0,1,17077,T,A,0,4762500000000,2,0,15894,8913882
1704292778720959803,1704292778720747009,0,1,17077,T,B,0,4762500000000,1,0,16956,8913887
1704292778720999476,1704292778720789217,0,1,17077,T,B,0,4762500000000,1,0,15356,8913888
1704292778721039278,1704292778720857753,0,1,17077,T,A,0,4762500000000,1,0,13663,8913889
1704292778721330588,1704292778721148769,0,1,17077,T,B,0,4762500000000,1,0,16566,8913891
1704292778721399443,1704292778721225555,0,1,17077,T,A,0,4762500000000,1,0,13893,8913894
1704292778724711388,1704292778724493973,0,1,17077,T,A,0,4762500000000,7,0,15736,8913909
1704292778724746331,1704292778724494543,0,1,17077,T,A,0,4762500000000,1,0,14650,8913910
1704292778724927968,1704292778724741215,0,1,17077,T,A,0,4762500000000,2,0,16645,8913912
1704292778725195778,1704292778725025997,0,1,17077,T,B,0,4762500000000,1,0,18842,8913915
1704292778725362730,1704292778725179697,0,1,17077,T,B,0,4762500000000,1,0,17459,8913917
1704292778726791002,1704292778726548805,0,1,17077,T,A,0,4762500000000,10,0,16305,8913927
1704292778726970770,1704292778726810281,0,1,17077,T,B,0,4762500000000,2,0,15428,8913931
1704292778727141732,1704292778726973931,0,1,17077,T,B,0,4762500000000,1,0,16006,8913934
1704292778727186474,1704292778726975007,0,1,17077,T,B,0,4762500000000,2,0,14776,8913935
1704292778727206492,1704292778726975255,0,1,17077,T,B,0,4762500000000,1,0,14593,8913936
1704292778727320061,1704292778727118563,0,1,17077,T,B,0,4762500000000,1,0,15282,8913937
1704292778727350186,1704292778727118741,0,1,17077,T,B,0,4762500000000,1,0,14149,8913938
1704292778737544512,1704292778737305349,0,1,17077,T,B,0,4762500000000,7,0,16106,8913983
1704292778737749413,1704292778737518823,0,1,17077,T,B,0,4762500000000,11,0,15736,8913985
1704292778737907263,1704292778737752585,0,1,17077,T,A,0,4762500000000,1,0,15336,8913991
1704292778738090251,1704292778737889281,0,1,17077,T,A,0,4762500000000,9,0,15451,8913996
1704292778738130125,1704292778737889715,0,1,17077,T,A,0,4762500000000,2,0,15531,8913997
1704292778738228595,1704292778738068237,0,1,17077,T,A,0,4762500000000,1,0,15458,8913998
1704292778738347380,1704292778738160331,0,1,17077,T,A,0,4762500000000,3,0,15672,8914000
1704292778738500776,1704292778738350439,0,1,17077,T,A,0,4762500000000,1,0,15302,8914003
1704292778738809871,1704292778738660355,0,1,17077,T,B,0,4762500000000,1,0,15357,8914008
1704292778738841179,1704292778738660533,0,1,17077,T,B,0,4762500000000,1,0,13808,8914009
1704292778758761400,1704292778758561369,0,1,17077,T,A,0,4762500000000,2,0,15996,8914044
1704292778758790827,1704292778758576863,0,1,17077,T,A,0,4762500000000,2,0,15878,8914045
1704292778772288923,1704292778772038627,0,1,17077,T,A,0,4762500000000,8,0,16080,8914065
1704292778772429053,1704292778772241645,0,1,17077,T,A,0,4762500000000,1,0,15345,8914067
1704292778772504100,1704292778772241837,0,1,17077,T,A,0,4762500000000,1,0,15298,8914068
1704292778772504100,1704292778772257837,0,1,17077,T,A,0,4762500000000,1,0,15298,8914068
1704292778772845875,1704292778772566297,0,1,17077,T,B,0,4762500000000,16,0,15699,8914080
1704292778772875171,1704292778772566475,0,1,17077,T,B,0,4762500000000,1,0,15158,8914081
1704292778773117493,1704292778772836401,0,1,17077,T,B,0,4762500000000,8,0,15864,8914082
1704292778784900118,1704292778784693525,0,1,17077,T,A,0,4762500000000,1,0,15498,8914117
1704292778784959165,1704292778784693705,0,1,17077,T,A,0,4762500000000,2,0,15185,8914118
1704292778784959165,1704292778784696929,0,1,17077,T,A,0,4762500000000,2,0,15185,8914118
1704292778785063266,1704292778784861715,0,1,17077,T,A,0,4762500000000,4,0,15631,8914119
1704292778785332401,1704292778785144665,0,1,17077,T,B,0,4762500000000,2,0,16608,8914127
1704292778785445780,1704292778785264863,0,1,17077,T,B,0,4762500000000,2,0,15931,8914129
1704292778785492386,1704292778785269523,0,1,17077,T,B,0,4762500000000,4,0,15405,8914130
1704292778788949780,1704292778788757021,0,1,17077,T,A,0,4762500000000,1,0,15925,8914139
1704292778796712365,1704292778796477141,0,1,17077,T,A,0,4762250000000,12,0,15573,8914169
1704292778811547961,1704292778811357205,0,1,17077,T,A,0,4762250000000,1,0,16460,8914237
1704292778919483837,1704292778919270355,0,1,17077,T,A,0,4762250000000,1,0,16240,8914349
1704292778972504000,1704292778972248173,0,1,17077,T,A,0,4762250000000,6,0,16133,8914384
1704292778972763095,1704292778972469147,0,1,17077,T,A,0,4762250000000,10,0,16697,8914387
1704292778972841111,1704292778972487035,0,1,17077,T,A,0,4762250000000,1,0,18403,8914388
1704292778972841111,1704292778972487541,0,1,17077,T,A,0,4762250000000,1,0,18403,8914388
1704292778972923904,1704292778972661715,0,1,17077,T,A,0,4762250000000,2,0,18249,8914389
1704292778972965027,1704292778972744919,0,1,17077,T,A,0,4762250000000,1,0,13977,8914390
1704292778973064613,1704292778972902209,0,1,17077,T,A,0,4762250000000,1,0,15755,8914391
1704292778973367974,1704292778973192285,0,1,17077,T,A,0,4762250000000,3,0,15958,8914393
1704292778973429959,1704292778973234171,0,1,17077,T,A,0,4762250000000,2,0,15073,8914394
1704292778973582091,1704292778973370489,0,1,17077,T,A,0,4762250000000,1,0,15455,8914397
1704292778973637426,1704292778973379935,0,1,17077,T,A,0,4762250000000,2,0,17996,8914398
1704292778973880621,1704292778973647521,0,1,17077,T,B,0,4762250000000,3,0,16836,8914403
1704292778974082980,1704292778973710509,0,1,17077,T,B,0,4762250000000,1,0,15173,8914413
1704292778974115450,1704292778973713971,0,1,17077,T,B,0,4762250000000,1,0,17502,8914414
1704292778974391819,1704292778974086189,0,1,17077,T,A,0,4762250000000,1,0,15619,8914424
1704292778974472263,1704292778974086381,0,1,17077,T,A,0,4762250000000,2,0,15515,8914425
1704292778974472263,1704292778974086567,0,1,17077,T,A,0,4762250000000,1,0,15515,8914425
1704292778974472263,1704292778974105723,0,1,17077,T,A,0,4762250000000,1,0,15515,8914425
1704292779070397028,1704292779070135033,0,1,17077,T,A,0,4762250000000,10,0,15680,8914503
1704292779070432677,1704292779070135225,0,1,17077,T,A,0,4762250000000,1,0,15079,8914504
1704292779070496435,1704292779070175283,0,1,17077,T,A,0,4762250000000,1,0,15735,8914505
1704292779070542206,1704292779070206021,0,1,17077,T,A,0,4762250000000,1,0,13956,8914506
1704292779070971091,1704292779070612689,0,1,17077,T,B,0,4762250000000,2,0,15894,8914526
1704292779071135090,1704292779070654895,0,1,17077,T,B,0,4762250000000,1,0,20273,8914527
1704292779071135090,1704292779070694895,0,1,17077,T,B,0,4762250000000,4,0,20273,8914527
1704292779071135090,1704292779070729543,0,1,17077,T,B,0,4762250000000,1,0,20273,8914527
1704292779071171041,1704292779070763875,0,1,17077,T,B,0,4762250000000,1,0,15257,8914528
1704292779071171041,1704292779070797511,0,1,17077,T,B,0,4762250000000,1,0,15257,8914528
1704292779071420802,1704292779071137975,0,1,17077,T,B,0,4762250000000,16,0,15788,8914533
1704292779071675981,1704292779071145851,0,1,17077,T,A,0,4762250000000,1,0,17273,8914535
1704292779071675981,1704292779071294573,0,1,17077,T,A,0,4762250000000,1,0,17273,8914535
1704292779071684920,1704292779071294765,0,1,17077,T,A,0,4762250000000,1,0,13750,8914536
1704292779071781342,1704292779071362733,0,1,17077,T,A,0,4762250000000,1,0,17238,8914537
1704292779071954879,1704292779071443101,0,1,17077,T,A,0,4762250000000,3,0,19148,8914539
1704292779072009574,1704292779071459235,0,1,17077,T,B,0,4762250000000,1,0,13467,8914540
1704292779072058075,1704292779071686253,0,1,17077,T,B,0,4762250000000,1,0,18453,8914541
1704292779072139649,1704292779071966691,0,1,17077,T,A,0,4762250000000,1,0,14004,8914542
1704292779072298395,1704292779072119757,0,1,17077,T,A,0,4762250000000,1,0,15480,8914546
1704292779072324270,1704292779072160003,0,1,17077,T,B,0,4762250000000,1,0,14856,8914547
1704292779072431055,1704292779072275157,0,1,17077,T,A,0,4762250000000,1,0,15375,8914549
1704292779078454070,1704292779078282111,0,1,17077,T,A,0,4762250000000,2,0,15579,8914582
1704292779078488347,1704292779078323433,0,1,17077,T,A,0,4762250000000,1,0,14053,8914583
1704292779078600523,1704292779078409915,0,1,17077,T,A,0,4762250000000,1,0,15774,8914584
1704292779078684888,1704292779078443683,0,1,17077,T,A,0,4762250000000,1,0,15867,8914585
1704292779078684888,1704292779078453761,0,1,17077,T,A,0,4762250000000,1,0,15867,8914585
1704292779078684888,1704292779078463521,0,1,17077,T,A,0,4762250000000,1,0,15867,8914585
1704292779078741995,1704292779078476499,0,1,17077,T,A,0,4762250000000,1,0,17167,8914586
1704292779078741995,1704292779078515175,0,1,17077,T,A,0,4762250000000,2,0,17167,8914586
1704292779078973058,1704292779078817467,0,1,17077,T,A,0,4762250000000,1,0,13470,8914589
1704292779124247334,1704292779124063387,0,1,17077,T,A,0,4762250000000,1,0,15454,8914687
1704292779148488635,1704292779148297377,0,1,17077,T,B,0,4762250000000,2,0,15406,8914719
1704292779155642552,1704292779155425633,0,1,17077,T,A,0,4762250000000,4,0,15802,8914739
1704292779155663390,1704292779155437033,0,1,17077,T,A,0,4762250000000,1,0,14967,8914740
1704292779155702931,1704292779155485535,0,1,17077,T,A,0,4762250000000,3,0,15146,8914741
1704292779155746746,1704292779155582603,0,1,17077,T,A,0,4762250000000,1,0,16384,8914742
1704292779155826027,1704292779155619775,0,1,17077,T,A,0,4762250000000,2,0,13581,8914743
1704292779155883282,1704292779155619959,0,1,17077,T,A,0,4762250000000,3,0,17317,8914744
1704292779156301530,1704292779156094529,0,1,17077,T,B,0,4762250000000,8,0,16918,8914752
1704292779156334299,1704292779156094707,0,1,17077,T,B,0,4762250000000,1,0,16065,8914753
1704292779156518225,1704292779156299635,0,1,17077,T,A,0,4762250000000,1,0,19185,8914759
1704292779156723024,1704292779156499623,0,1,17077,T,A,0,4762250000000,5,0,15901,8914762
1704292779166663554,1704292779166480813,0,1,17077,T,A,0,4762000000000,1,0,15523,8914863
1704292779173177804,1704292779172975571,0,1,17077,T,A,0,4762000000000,4,0,15473,8914911
1704292779221863974,1704292779221642345,0,1,17077,T,B,0,4762250000000,1,0,15821,8914999
1704292779235125820,1704292779234902089,0,1,17077,T,A,0,4762000000000,10,0,15854,8915004
1704292779235636534,1704292779235416347,0,1,17077,T,B,0,4762250000000,3,0,15799,8915021
1704292779235819195,1704292779235610365,0,1,17077,T,B,0,4762250000000,1,0,15629,8915026
1704292779235865724,1704292779235611115,0,1,17077,T,B,0,4762250000000,3,0,15267,8915027
1704292779235936060,1704292779235653137,0,1,17077,T,B,0,4762250000000,4,0,15619,8915028
1704292779236006049,1704292779235831457,0,1,17077,T,B,0,4762250000000,1,0,13615,8915030
1704292779236115076,1704292779235939051,0,1,17077,T,B,0,4762250000000,1,0,15404,8915031
1704292779236265943,1704292779236091613,0,1,17077,T,B,0,4762250000000,1,0,15437,8915033
1704292779236414904,1704292779236244179,0,1,17077,T,B,0,4762250000000,1,0,15588,8915035
1704292779262700286,1704292779262437755,0,1,17077,T,A,0,4762000000000,7,0,16074,8915122
1704292779262791307,1704292779262445505,0,1,17077,T,A,0,4762000000000,1,0,16910,8915123
1704292779262791307,1704292779262469127,0,1,17077,T,A,0,4762000000000,1,0,16910,8915123
1704292779262791307,1704292779262526259,0,1,17077,T,A,0,4762000000000,1,0,16910,8915123
1704292779262886844,1704292779262622699,0,1,17077,T,A,0,4762000000000,1,0,16807,8915124
1704292779262886844,1704292779262629497,0,1,17077,T,A,0,4762000000000,1,0,16807,8915124
1704292779262886844,1704292779262629675,0,1,17077,T,A,0,4762000000000,3,0,16807,8915124
1704292779263058481,1704292779262893875,0,1,17077,T,A,0,4762000000000,1,0,15259,8915128
1704292779263092804,1704292779262898725,0,1,17077,T,A,0,4762000000000,1,0,15123,8915129
1704292779263213387,1704292779263046749,0,1,17077,T,A,0,4762000000000,1,0,15327,8915130
1704292779263239396,1704292779263046941,0,1,17077,T,A,0,4762000000000,1,0,15127,8915131
1704292779264448744,1704292779264273629,0,1,17077,T,A,0,4762000000000,4,0,15325,8915149
1704292779264500403,1704292779264273803,0,1,17077,T,A,0,4762000000000,4,0,14751,8915150
1704292779264585464,1704292779264276213,0,1,17077,T,A,0,4762000000000,4,0,16803,8915151
1704292779271600301,1704292779271371647,0,1,17077,T,A,0,4762000000000,4,0,16696,8915210
1704292779276171416,1704292779275990219,0,1,17077,T,A,0,4762000000000,1,0,15340,8915231
1704292779277238401,1704292779277073099,0,1,17077,T,A,0,4762000000000,4,0,15450,8915239
1704292779277443630,1704292779277283241,0,1,17077,T,A,0,4762000000000,4,0,15843,8915242
1704292779277609190,1704292779277447955,0,1,17077,T,A,0,4762000000000,1,0,16133,8915244
1704292779277660041,1704292779277448129,0,1,17077,T,A,0,4762000000000,3,0,15504,8915245
1704292779277816416,1704292779277663011,0,1,17077,T,A,0,4762000000000,1,0,15740,8915247
1704292779306627495,1704292779306402373,0,1,17077,T,A,0,4762000000000,1,0,15807,8915362
1704292779307071375,1704292779306907177,0,1,17077,T,B,0,4762250000000,1,0,17634,8915367
1704292779307299853,1704292779307049727,0,1,17077,T,B,0,4762250000000,10,0,15714,8915369
1704292779307364251,1704292779307049909,0,1,17077,T,B,0,4762250000000,2,0,16366,8915370
1704292779307364251,1704292779307050083,0,1,17077,T,B,0,4762250000000,1,0,16366,8915370
1704292779307477215,1704292779307294263,0,1,17077,T,B,0,4762250000000,1,0,15452,8915372
1704292779307555814,1704292779307302825,0,1,17077,T,B,0,4762250000000,1,0,15898,8915373
1704292779307555814,1704292779307317623,0,1,17077,T,B,0,4762250000000,1,0,15898,8915373
1704292779307591746,1704292779307318641,0,1,17077,T,B,0,4762250000000,1,0,15981,8915374
1704292779307750363,1704292779307569277,0,1,17077,T,B,0,4762250000000,2,0,15798,8915375
1704292779307777499,1704292779307569533,0,1,17077,T,A,0,4762250000000,5,0,15422,8915376
1704292779307857373,1704292779307646443,0,1,17077,T,A,0,4762250000000,2,0,15760,8915377
1704292779307899376,1704292779307646635,0,1,17077,T,A,0,4762250000000,2,0,16015,8915378
1704292779307955086,1704292779307768397,0,1,17077,T,B,0,4762250000000,1,0,15970,8915379
1704292779308032421,1704292779307802977,0,1,17077,T,B,0,4762250000000,1,0,14460,8915380
1704292779308076836,1704292779307803153,0,1,17077,T,B,0,4762250000000,1,0,15848,8915381
1704292779308272367,1704292779307954975,0,1,17077,T,B,0,4762250000000,2,0,15715,8915386
1704292779308447251,1704292779308263379,0,1,17077,T,B,0,4762250000000,1,0,17722,8915389
1704292779308576292,1704292779308268165,0,1,17077,T,B,0,4762250000000,11,0,15603,8915391
1704292779318011709,1704292779317801049,0,1,17077,T,A,0,4762000000000,4,0,15619,8915439
1704292779327644552,1704292779327449955,0,1,17077,T,A,0,4762000000000,2,0,16648,8915454
1704292779343150618,1704292779342833063,0,1,17077,T,B,0,4762250000000,12,0,16261,8915487
1704292779407648540,1704292779407358029,0,1,17077,T,A,0,4762250000000,10,0,16205,8915566
1704292779407760705,1704292779407358533,0,1,17077,T,A,0,4762250000000,1,0,19872,8915567
1704292779407760705,1704292779407361623,0,1,17077,T,A,0,4762250000000,1,0,19872,8915567
1704292779407760705,1704292779407362437,0,1,17077,T,A,0,4762250000000,4,0,19872,8915567
1704292779407801982,1704292779407365151,0,1,17077,T,A,0,4762250000000,2,0,13871,8915568
1704292779407854332,1704292779407379263,0,1,17077,T,A,0,4762250000000,3,0,16985,8915569
1704292779428091256,1704292779427871577,0,1,17077,T,A,0,4762000000000,3,0,18318,8915645
1704292779428325070,1704292779428103759,0,1,17077,T,A,0,4762000000000,4,0,17140,8915647
1704292779515556368,1704292779515362323,0,1,17077,T,B,0,4762250000000,1,0,15334,8915685
1704292779515721206,1704292779515535367,0,1,17077,T,B,0,4762250000000,2,0,17786,8915688
1704292779515859344,1704292779515540331,0,1,17077,T,B,0,4762250000000,10,0,15916,8915691
1704292779515889101,1704292779515542603,0,1,17077,T,B,0,4762250000000,1,0,15161,8915692
1704292779515982246,1704292779515544555,0,1,17077,T,B,0,4762250000000,6,0,15657,8915693
1704292779516050970,1704292779515684963,0,1,17077,T,B,0,4762250000000,2,0,15690,8915694
1704292779516050970,1704292779515812775,0,1,17077,T,B,0,4762250000000,1,0,15690,8915694
1704292779516090229,1704292779515823859,0,1,17077,T,B,0,4762250000000,3,0,16632,8915695
1704292779593631635,1704292779593412035,0,1,17077,T,A,0,4762000000000,1,0,17302,8915750
1704292779617902881,1704292779617706997,0,1,17077,T,B,0,4762250000000,1,0,15460,8915764
1704292779672248309,1704292779672052921,0,1,17077,T,A,0,4762000000000,1,0,15527,8915855
1704292779682116214,1704292779681956063,0,1,17077,T,A,0,4762000000000,7,0,15737,8915858
1704292779690362890,1704292779690185845,0,1,17077,T,A,0,4762000000000,1,0,15324,8915869
1704292779720278630,1704292779720102315,0,1,17077,T,A,0,4762000000000,1,0,15718,8915884
1704292779844040667,1704292779843824331,0,1,17077,T,B,0,4762250000000,1,0,17659,8915949
1704292779863200945,1704292779863023133,0,1,17077,T,B,0,4762250000000,1,0,15631,8915960
1704292780048718022,1704292780048494909,0,1,17077,T,B,0,4762250000000,6,0,15822,8916149
1704292780048943070,1704292780048729113,0,1,17077,T,A,0,4762000000000,4,0,15332,8916153
1704292780049676489,1704292780049495399,0,1,17077,T,B,0,4762250000000,1,0,15263,8916158
1704292780130648589,1704292780130439861,0,1,17077,T,B,0,4762250000000,1,0,16297,8916186
1704292780194206521,1704292780194020779,0,1,17077,T,B,0,4762250000000,1,0,15451,8916224
1704292780197430653,1704292780197245415,0,1,17077,T,B,0,4762250000000,1,0,16408,8916226
1704292780250133054,1704292780249944063,0,1,17077,T,B,0,4762250000000,1,0,16305,8916304
1704292780250170748,1704292780249962953,0,1,17077,T,B,0,4762250000000,1,0,14812,8916305
1704292780251602015,1704292780251281677,0,1,17077,T,B,0,4762250000000,24,0,16459,8916308
1704292780282822150,1704292780282483797,0,1,17077,T,B,0,4762500000000,15,0,16014,8916487
1704292780568326150,1704292780568112757,0,1,17077,T,B,0,4762750000000,2,0,15234,8916791
1704292780593867060,1704292780593646759,0,1,17077,T,A,0,4762500000000,1,0,18012,8916808
1704292780609127114,1704292780608912269,0,1,17077,T,A,0,4762500000000,2,0,15358,8916818
1704292780611160823,1704292780610994179,0,1,17077,T,A,0,4762500000000,1,0,15242,8916837
1704292780611379097,1704292780611160481,0,1,17077,T,A,0,4762500000000,5,0,15712,8916839
1704292780611437674,1704292780611164885,0,1,17077,T,A,0,4762500000000,1,0,14934,8916840
1704292780611587321,1704292780611416855,0,1,17077,T,A,0,4762500000000,1,0,13294,8916844
1704292780611716444,1704292780611568789,0,1,17077,T,A,0,4762500000000,1,0,13490,8916847
1704292780619304718,1704292780619096535,0,1,17077,T,A,0,4762500000000,4,0,15852,8916878
1704292780680750404,1704292780680526939,0,1,17077,T,A,0,4762500000000,2,0,16649,8916930
1704292780683900304,1704292780683694251,0,1,17077,T,A,0,4762500000000,1,0,15428,8916937
1704292780685555581,1704292780685403701,0,1,17077,T,A,0,4762500000000,1,0,15446,8916942
1704292780686916344,1704292780686715053,0,1,17077,T,A,0,4762500000000,2,0,15718,8916945
1704292780686966032,1704292780686715227,0,1,17077,T,A,0,4762500000000,1,0,15455,8916946
1704292780687105143,1704292780686759339,0,1,17077,T,A,0,4762500000000,3,0,16755,8916947
1704292780687105143,1704292780686759525,0,1,17077,T,A,0,4762500000000,1,0,16755,8916947
1704292780687140475,1704292780686759717,0,1,17077,T,A,0,4762500000000,2,0,14043,8916948
1704292780687416516,1704292780686827441,0,1,17077,T,A,0,4762250000000,2,0,15906,8916951
1704292780687752967,1704292780686880969,0,1,17077,T,B,0,4762500000000,1,0,18929,8916958
1704292780688076393,1704292780687102949,0,1,17077,T,B,0,4762500000000,1,0,20831,8916961
1704292780688076393,1704292780687171551,0,1,17077,T,B,0,4762500000000,2,0,20831,8916961
1704292780688076393,1704292780687175511,0,1,17077,T,B,0,4762500000000,4,0,20831,8916961
1704292780688110163,1704292780687195365,0,1,17077,T,B,0,4762500000000,8,0,15074,8916962
1704292780688257937,1704292780687206127,0,1,17077,T,B,0,4762500000000,36,0,16991,8916963
1704292780688476268,1704292780687258915,0,1,17077,T,B,0,4762500000000,5,0,20254,8916965
1704292780688476268,1704292780687272777,0,1,17077,T,B,0,4762500000000,2,0,20254,8916965
1704292780688509716,1704292780687371981,0,1,17077,T,B,0,4762500000000,1,0,15227,8916967
1704292780688546794,1704292780687421875,0,1,17077,T,B,0,4762500000000,1,0,17690,8916968
1704292780688803513,1704292780688049833,0,1,17077,T,A,0,4762500000000,3,0,20922,8916971
1704292780688803513,1704292780688085801,0,1,17077,T,A,0,4762500000000,1,0,20922,8916971
1704292780689031095,1704292780688269105,0,1,17077,T,A,0,4762500000000,2,0,20164,8916973
1704292780689372046,1704292780689014667,0,1,17077,T,A,0,4762500000000,1,0,15464,8916979
1704292780689409805,1704292780689034129,0,1,17077,T,A,0,4762500000000,1,0,18503,8916980
1704292780689570097,1704292780689379763,0,1,17077,T,A,0,4762500000000,1,0,15954,8916988
1704292780693950963,1704292780693731817,0,1,17077,T,A,0,4762500000000,4,0,15836,8917011
1704292780693975625,1704292780693762555,0,1,17077,T,B,0,4762750000000,1,0,15008,8917012
1704292780695154726,1704292780694973499,0,1,17077,T,A,0,4762500000000,1,0,16993,8917031
1704292780695344446,1704292780695165175,0,1,17077,T,A,0,4762500000000,2,0,15391,8917033
1704292780695509290,1704292780695335943,0,1,17077,T,A,0,4762500000000,1,0,15322,8917035
1704292780695540854,1704292780695351437,0,1,17077,T,A,0,4762500000000,1,0,14101,8917036
1704292780695755134,1704292780695599689,0,1,17077,T,A,0,4762500000000,1,0,15592,8917037
1704292780695934529,1704292780695741735,0,1,17077,T,A,0,4762500000000,1,0,15232,8917039
1704292780696001165,1704292780695752571,0,1,17077,T,A,0,4762500000000,1,0,16646,8917040
1704292780696001165,1704292780695793703,0,1,17077,T,A,0,4762500000000,1,0,16646,8917040
1704292780696001165,1704292780695813293,0,1,17077,T,A,0,4762500000000,1,0,16646,8917040
1704292780703424369,1704292780703254493,0,1,17077,T,B,0,4762750000000,1,0,15383,8917078
1704292780705798210,1704292780705624533,0,1,17077,T,B,0,4762750000000,2,0,15887,8917084
1704292780705839420,1704292780705624713,0,1,17077,T,B,0,4762750000000,12,0,14830,8917085
1704292780705997434,1704292780705843863,0,1,17077,T,B,0,4762750000000,1,0,15780,8917086
1704292780706661431,1704292780706455003,0,1,17077,T,B,0,4762750000000,4,0,15995,8917095
1704292780708758284,1704292780708600483,0,1,17077,T,B,0,4762750000000,1,0,15473,8917114
1704292780708922426,1704292780708735221,0,1,17077,T,B,0,4762750000000,2,0,15312,8917116
1704292780708959970,1704292780708750207,0,1,17077,T,B,0,4762750000000,2,0,16053,8917117
1704292780709046516,1704292780708889041,0,1,17077,T,B,0,4762750000000,1,0,15654,8917119
1704292780709100233,1704292780708900191,0,1,17077,T,B,0,4762750000000,2,0,15073,8917120
1704292780709132063,1704292780708964125,0,1,17077,T,B,0,4762750000000,1,0,13695,8917121
1704292780709252006,1704292780708972317,0,1,17077,T,A,0,4762750000000,1,0,15903,8917122
1704292780709252006,1704292780708972317,0,1,17077,T,A,0,4762500000000,3,0,15903,8917122
1704292780709321088,1704292780709034363,0,1,17077,T,B,0,4762750000000,1,0,15570,8917124
1704292780709455683,1704292780709108193,0,1,17077,T,A,0,4762750000000,4,0,20479,8917125
1704292780709455683,1704292780709154425,0,1,17077,T,B,0,4762750000000,1,0,20479,8917125
1704292780709870140,1704292780709472397,0,1,17077,T,B,0,4762750000000,5,0,15942,8917139
1704292780709981952,1704292780709518445,0,1,17077,T,B,0,4762750000000,4,0,19934,8917140
1704292780709981952,1704292780709518621,0,1,17077,T,B,0,4762750000000,1,0,19934,8917140
1704292780710028747,1704292780709542515,0,1,17077,T,B,0,4762750000000,1,0,15695,8917141
1704292780710142740,1704292780709827291,0,1,17077,T,B,0,4762750000000,2,0,18111,8917143
1704292780710343521,1704292780709921843,0,1,17077,T,A,0,4762750000000,1,0,18742,8917145
1704292780710343521,1704292780709935329,0,1,17077,T,A,0,4762750000000,2,0,18742,8917145
1704292780710343521,1704292780709935571,0,1,17077,T,A,0,4762750000000,1,0,18742,8917145
1704292780710343521,1704292780709935749,0,1,17077,T,A,0,4762750000000,5,0,18742,8917145
1704292780710493440,1704292780710152015,0,1,17077,T,A,0,4762750000000,16,0,17441,8917147
1704292780710651720,1704292780710292487,0,1,17077,T,A,0,4762750000000,1,0,18458,8917149
1704292780710651720,1704292780710292671,0,1,17077,T,A,0,4762750000000,1,0,18458,8917149
1704292780710651720,1704292780710330277,0,1,17077,T,B,0,4762750000000,1,0,18458,8917149
1704292780711347696,1704292780711185821,0,1,17077,T,B,0,4762750000000,1,0,15408,8917168
1704292780711494717,1704292780711337691,0,1,17077,T,B,0,4762750000000,1,0,15324,8917171
1704292780711623154,1704292780711457753,0,1,17077,T,B,0,4762750000000,1,0,15323,8917173
1704292780711778218,1704292780711616617,0,1,17077,T,B,0,4762750000000,1,0,15250,8917175
1704292780712013777,1704292780711855105,0,1,17077,T,B,0,4762750000000,1,0,15306,8917178
1704292780712182205,1704292780712028011,0,1,17077,T,B,0,4762750000000,1,0,13310,8917181
1704292780712342947,1704292780712175227,0,1,17077,T,B,0,4762750000000,2,0,15407,8917183
1704292780740141258,1704292780739969089,0,1,17077,T,B,0,4762750000000,1,0,15599,8917232
1704292780742196379,1704292780742000107,0,1,17077,T,A,0,4762500000000,1,0,15666,8917256
1704292780747527140,1704292780747333751,0,1,17077,T,B,0,4762750000000,2,0,15937,8917266
1704292780748639471,1704292780748477227,0,1,17077,T,A,0,4762500000000,1,0,13958,8917278
1704292780837974030,1704292780837767887,0,1,17077,T,B,0,4762750000000,1,0,15568,8917329
1704292780862338165,1704292780862142843,0,1,17077,T,B,0,4762750000000,1,0,15304,8917337
1704292780883287631,1704292780883093359,0,1,17077,T,B,0,4762750000000,2,0,15546,8917349
1704292780883440003,1704292780883260915,0,1,17077,T,B,0,4762750000000,2,0,15755,8917351
1704292780883514763,1704292780883290649,0,1,17077,T,B,0,4762750000000,1,0,16418,8917352
1704292780883514763,1704292780883293667,0,1,17077,T,B,0,4762750000000,4,0,16418,8917352
1704292780883635842,1704292780883437601,0,1,17077,T,B,0,4762750000000,1,0,13373,8917354
1704292780883702569,1704292780883446107,0,1,17077,T,B,0,4762750000000,2,0,17394,8917355
